13	13154	1
13	8271	1
13	16754	1
13	41513	1
13	25683	1
13	23011	1
13	16542	1
13	16980	1
13	39424	1
13	31646	1
13	43967	1
13	45724	1
13	17240	1
13	26628	1
13	14167	1
13	45656	1
13	29779	1
13	49138	1
13	24839	1
13	30777	1
13	12788	1
13	38755	1
13	3	1
13	35714	1
13	27637	1
13	42215	1
13	22904	1
14	43199	1
14	10743	1
14	14003	1
14	48174	1
14	34746	1
14	25919	1
15	32151	1
15	3	1
15	23609	1
15	14732	1
16	33408	1
16	11382	1
16	219	1
16	18713	1
16	29524	1
16	8024	1
16	15852	1
16	23935	1
16	43686	1
16	46128	1
16	30677	1
16	824	1
16	39348	1
16	43684	1
16	19829	1
16	43523	1
16	51259	1
16	52619	1
16	50061	1
16	7946	1
16	50980	1
16	49211	1
16	37495	1
16	31566	1
16	38530	1
16	30913	1
16	21986	1
16	50512	1
16	53249	1
16	12751	1
16	20811	1
16	44813	1
16	36591	1
16	17530	1
16	16477	1
16	36930	1
16	39900	1
16	47917	1
16	39480	1
16	36926	1
16	50527	1
16	44407	1
16	49506	1
16	47215	1
16	34131	1
16	50577	1
16	39824	1
16	35402	1
16	160	1
16	49017	1
16	26503	1
16	23964	1
16	36724	1
16	9249	1
16	50446	1
16	45607	1
16	48703	1
16	30650	1
16	43429	1
16	45346	1
16	44404	1
16	14807	1
16	11357	1
16	50124	1
16	18258	1
16	14829	1
16	49095	1
16	26208	1
16	45552	1
16	10205	1
16	43870	1
16	47662	1
16	15647	1
16	53185	1
16	3831	1
16	52133	1
16	46369	1
16	15662	1
16	42037	1
16	37599	1
16	46407	1
16	41498	1
16	13576	1
16	34113	1
16	52816	1
16	29742	1
16	30318	1
16	50517	1
16	24265	1
16	42105	1
16	13629	1
16	43453	1
16	47519	1
16	41330	1
16	7772	1
16	39452	1
16	53081	1
16	17067	1
16	47049	1
16	37211	1
16	49074	1
16	3273	1
16	52757	1
16	7552	1
16	52700	1
16	28826	1
16	51306	1
16	41506	1
16	26728	1
16	44064	1
16	11082	1
16	24250	1
16	36825	1
16	26796	1
16	6817	1
16	53099	1
16	27199	1
16	49612	1
16	38752	1
16	42961	1
16	23504	1
16	30297	1
16	29988	1
16	30330	1
16	47903	1
16	21249	1
16	3233	1
16	11961	1
16	30125	1
16	46374	1
16	39315	1
16	50687	1
16	24163	1
16	45551	1
16	28223	1
16	51343	1
16	5404	1
16	50001	1
16	31034	1
16	48067	1
16	17102	1
16	49789	1
16	38931	1
16	34128	1
16	20424	1
16	3	1
17	907	1
17	19356	1
17	19847	1
17	21232	1
17	33470	1
17	34132	1
17	31813	1
17	44227	1
17	17668	1
17	30145	1
17	30404	1
17	17591	1
17	22525	1
17	10723	1
17	17089	1
17	17532	1
17	3	1
17	31562	1
17	15563	1
17	12780	1
17	20071	1
17	10410	1
17	33401	1
17	41650	1
18	43364	1
18	49614	1
18	12054	1
18	6578	1
18	25968	1
18	21744	1
18	5709	1
18	38880	1
18	39847	1
18	13864	1
18	15195	1
18	26174	1
18	12366	1
18	30753	1
18	8790	1
18	19439	1
18	17102	1
18	42303	1
18	44260	1
18	32837	1
19	39739	1
19	46561	1
19	3	1
19	38594	1
19	34975	1
20	18719	1
20	1710	1
20	8763	1
20	37993	1
20	27102	1
20	38354	1
20	47384	1
20	33014	1
20	26010	1
20	23404	1
20	21144	1
20	30968	1
20	25781	1
20	29492	1
20	23865	1
21	32528	1
21	29972	1
21	48683	1
21	52684	1
22	7367	1
22	13460	1
22	26276	1
22	39452	1
22	3	1
22	25388	1
22	37704	1
22	10702	1
22	10742	1
22	21913	1
22	4735	1
22	31842	1
22	31224	1
22	10698	1
22	2313	1
22	28942	1
22	17538	1
22	38028	1
22	12549	1
22	34736	1
22	17109	1
22	40766	1
22	17106	1
22	19440	1
22	23843	1
22	31322	1
22	54	1
22	7194	1
22	26712	1
22	24848	1
22	29058	1
22	13459	1
22	2596	1
22	9718	1
22	17574	1
22	31807	1
22	34870	1
22	767	1
22	32365	1
22	26622	1
22	42013	1
23	16548	1
23	29655	1
23	48174	1
23	40044	1
23	3	1
23	30610	1
23	9252	1
23	16477	1
23	26753	1
23	19293	1
23	40336	1
23	45360	1
23	10487	1
23	42279	1
23	34237	1
23	34756	1
23	17875	1
24	17106	1
24	41602	1
24	39363	1
24	20570	1
24	20499	1
24	45938	1
24	39789	1
24	26276	1
24	14243	1
24	3	1
24	46111	1
24	43798	1
24	41512	1
24	19455	1
24	23642	1
24	8308	1
24	10072	1
24	2179	1
24	38109	1
24	43476	1
24	5490	1
24	41517	1
24	33012	1
25	40371	1
25	39877	1
25	29370	1
25	22712	1
25	5313	1
25	35633	1
25	23269	1
25	34173	1
25	6309	1
25	26211	1
25	12973	1
25	19011	1
25	36605	1
25	10032	1
25	44951	1
25	6747	1
25	23366	1
25	47508	1
25	32364	1
25	36483	1
25	1677	1
25	7777	1
25	19203	1
25	19227	1
25	3799	1
25	25066	1
25	9708	1
25	29224	1
25	24136	1
25	17692	1
25	9542	1
25	7203	1
25	3	1
25	36423	1
25	29050	1
25	49153	1
25	15106	1
25	50268	1
25	11906	1
25	23964	1
26	42804	1
26	37599	1
26	45346	1
26	43923	1
26	39976	1
26	38271	1
26	44390	1
26	35765	1
26	21249	1
27	40252	1
27	28884	1
27	31072	1
27	13020	1
27	35737	1
27	90	1
27	30437	1
27	1508	1
27	41410	1
27	9298	1
27	11423	1
27	20931	1
27	47321	1
27	18708	1
27	28236	1
27	17412	1
27	23893	1
27	16183	1
27	3	1
27	8672	1
27	17294	1
27	26488	1
27	27520	1
27	48752	1
27	30175	1
27	33573	1
27	34363	1
27	23964	1
27	12121	1
27	1142	1
27	1118	1
27	43489	1
27	33015	1
27	8256	1
27	41460	1
27	32490	1
27	2445	1
27	1562	1
27	14545	1
27	1626	1
27	6309	1
27	24710	1
27	30176	1
27	1002	1
27	3538	1
27	6167	1
28	19529	1
28	26832	1
28	51217	1
28	20914	1
28	3	1
28	14789	1
28	11993	1
28	14690	1
29	6345	1
29	17042	1
29	38532	1
29	17594	1
29	5877	1
29	28142	1
29	44758	1
29	16640	1
29	19831	1
29	1710	1
29	534	1
29	3	1
29	43967	1
30	28387	1
30	10350	1
30	29668	1
30	4329	1
30	8693	1
30	6578	1
30	3	1
30	35474	1
30	33847	1
30	23964	1
30	906	1
30	21414	1
30	41558	1
31	6599	1
31	51990	1
31	44694	1
31	36236	1
31	40959	1
31	6011	1
31	8340	1
31	50617	1
31	41959	1
31	3709	1
31	48008	1
31	2410	1
31	28902	1
31	3	1
31	53248	1
31	38740	1
31	26533	1
31	45508	1
31	3622	1
31	4401	1
31	53174	1
31	44302	1
31	22481	1
31	43029	1
31	4403	1
31	9343	1
31	22143	1
31	35756	1
31	43836	1
31	28824	1
31	3478	1
31	48132	1
31	46192	1
31	9528	1
31	34309	1
31	10439	1
31	2999	1
31	43354	1
31	25282	1
32	25959	1
32	3	1
32	30125	1
32	31063	1
32	17612	1
32	27452	1
32	34329	1
32	21273	1
32	42919	1
33	3	1
33	49029	1
33	30777	1
33	45656	1
33	49153	1
33	46262	1
33	24905	1
33	43131	1
34	2246	1
34	5387	1
34	4	1
34	5390	1
34	20609	1
34	20619	1
35	33514	1
35	31228	1
35	20883	1
35	47412	1
35	5	1
35	30486	1
35	33982	1
35	40309	1
35	25437	1
36	30383	1
36	46718	1
36	18144	1
36	38919	1
36	13343	1
36	6	1
36	43984	1
36	42782	1
36	53228	1
36	31568	1
36	49450	1
36	48417	1
36	8397	1
36	37094	1
37	26863	1
37	41580	1
37	51073	1
37	11381	1
37	51078	1
37	46538	1
37	28689	1
37	36058	1
37	50893	1
37	28826	1
37	31803	1
37	43364	1
37	16496	1
37	48443	1
37	9019	1
37	52621	1
37	37407	1
37	17139	1
37	52136	1
37	17229	1
37	14968	1
37	7230	1
37	32740	1
37	38132	1
37	23973	1
37	51926	1
37	6	1
37	44202	1
37	28223	1
37	28395	1
37	24713	1
37	8644	1
37	49910	1
37	14544	1
37	27826	1
37	20923	1
37	48169	1
37	48308	1
37	37409	1
38	19407	1
38	6637	1
38	48488	1
38	5564	1
38	7259	1
39	19250	1
39	21247	1
39	30866	1
39	40740	1
39	28659	1
39	32163	1
39	31540	1
39	44807	1
39	27141	1
39	47846	1
39	6	1
39	35963	1
39	33143	1
39	30342	1
39	20535	1
39	7748	1
39	40990	1
39	38924	1
39	37051	1
39	51710	1
39	27890	1
39	19769	1
39	22873	1
39	3434	1
39	45948	1
39	21263	1
39	34993	1
39	51277	1
39	25952	1
40	25121	1
40	23315	1
40	34284	1
40	24203	1
40	36028	1
40	11581	1
40	39312	1
40	42046	1
40	17396	1
40	26088	1
40	27996	1
40	44258	1
40	30698	1
40	15714	1
40	39075	1
40	23218	1
40	23692	1
40	38837	1
40	50383	1
40	32417	1
40	10492	1
40	17499	1
40	28272	1
40	21339	1
40	35775	1
40	21215	1
40	13627	1
40	15786	1
40	11952	1
40	34053	1
40	5950	1
40	24489	1
40	19398	1
40	37861	1
40	36075	1
40	13912	1
40	4380	1
40	25115	1
40	42466	1
40	43566	1
40	24441	1
40	23964	1
40	10724	1
40	20562	1
40	36300	1
40	42071	1
40	46101	1
40	31377	1
40	3057	1
40	10409	1
40	19670	1
40	32779	1
40	32962	1
40	6303	1
40	31786	1
40	4244	1
40	17067	1
40	45851	1
40	11972	1
40	20722	1
40	17484	1
40	20060	1
40	27198	1
40	51349	1
40	34131	1
40	19275	1
40	42757	1
40	29148	1
40	36812	1
40	34664	1
40	12074	1
40	13988	1
40	47886	1
40	45537	1
40	15321	1
40	27808	1
40	25511	1
40	32801	1
40	33201	1
40	11933	1
40	18697	1
40	41720	1
40	20528	1
40	28861	1
40	20765	1
40	31644	1
40	12138	1
40	27013	1
40	42119	1
40	28423	1
40	6877	1
40	14435	1
40	7	1
40	43313	1
40	16865	1
40	34314	1
40	35679	1
40	38740	1
40	11029	1
40	2068	1
40	3899	1
40	31108	1
40	50872	1
40	12540	1
40	32006	1
40	35527	1
40	19755	1
40	18757	1
40	35941	1
40	49325	1
40	11869	1
40	6392	1
40	11562	1
40	35777	1
40	31219	1
40	16029	1
40	28817	1
40	27433	1
40	14592	1
40	34132	1
40	25429	1
40	27733	1
40	9203	1
40	10667	1
40	14795	1
40	38132	1
40	10781	1
40	50711	1
40	18328	1
40	17261	1
40	21761	1
40	13868	1
40	5829	1
40	18873	1
40	28494	1
40	3066	1
40	12366	1
40	24083	1
40	11792	1
40	13142	1
40	23309	1
40	17273	1
40	19797	1
40	23402	1
40	35774	1
41	17047	1
41	19257	1
41	47066	1
41	49679	1
42	37094	1
42	7	1
42	24591	1
42	5788	1
42	34132	1
43	1838	1
43	3476	1
43	27687	1
43	27510	1
43	25115	1
43	47370	1
43	12233	1
43	28068	1
43	12865	1
43	28176	1
43	41580	1
43	35654	1
43	21167	1
43	29492	1
43	22041	1
43	8	1
43	40992	1
43	25162	1
43	22551	1
43	16619	1
43	14753	1
44	10580	1
44	2270	1
44	26938	1
44	42032	1
44	27766	1
44	33967	1
44	36881	1
44	17102	1
44	8	1
44	6695	1
44	4229	1
44	17237	1
45	21845	1
45	50449	1
45	21844	1
45	30654	1
45	48572	1
45	8	1
45	38480	1
46	8	1
46	48773	1
46	19883	1
46	45003	1
46	28906	1
46	46628	1
46	13	1
46	42032	1
46	34329	1
46	32265	1
46	26822	1
47	3170	1
47	5031	1
47	31826	1
47	13266	1
47	33269	1
47	30744	1
47	38988	1
47	28970	1
47	9910	1
47	8	1
47	27549	1
47	26953	1
47	31585	1
47	7325	1
47	50604	1
47	26124	1
48	40532	1
48	21231	1
48	42032	1
48	14818	1
48	31803	1
48	41851	1
48	8	1
49	51533	1
49	34942	1
49	51697	1
49	46946	1
49	8	1
50	8236	1
50	45892	1
50	31959	1
50	3701	1
51	44691	1
51	44330	1
51	36149	1
51	9	1
52	9	1
52	4441	1
52	47551	1
52	31479	1
52	29649	1
52	33851	1
53	8356	1
53	15759	1
53	33049	1
53	46186	1
53	29437	1
53	6339	1
53	9	1
53	46201	1
53	17654	1
54	19739	1
54	22839	1
54	26768	1
54	27535	1
54	50537	1
54	8956	1
54	1248	1
54	47320	1
54	16987	1
54	4918	1
54	2086	1
54	10681	1
54	10137	1
54	12627	1
54	9	1
54	19866	1
54	34650	1
54	26567	1
54	27795	1
54	31369	1
54	39685	1
54	27128	1
55	45838	1
55	9159	1
55	2596	1
55	20947	1
55	37599	1
55	38872	1
55	50532	1
55	18049	1
55	9	1
55	37697	1
55	33665	1
55	32736	1
55	42637	1
56	37770	1
56	5284	1
56	3298	1
56	31283	1
56	3725	1
56	19474	1
56	1445	1
56	1316	1
56	1084	1
56	3158	1
56	6359	1
56	4071	1
56	353	1
56	4081	1
56	12651	1
56	4973	1
56	43590	1
56	27457	1
56	3053	1
56	27084	1
56	42917	1
56	5234	1
56	19241	1
56	1615	1
56	1638	1
56	36122	1
56	3956	1
56	2035	1
56	30285	1
56	2130	1
56	480	1
56	1874	1
56	26105	1
56	4100	1
56	51819	1
56	3022	1
56	4645	1
56	31620	1
56	1913	1
56	4470	1
56	33256	1
56	30485	1
56	4637	1
56	739	1
56	20008	1
56	12678	1
56	8702	1
56	11236	1
56	45977	1
56	5382	1
56	3019	1
56	21165	1
56	3953	1
56	18317	1
56	5651	1
56	21423	1
56	3140	1
56	25913	1
56	5182	1
56	3485	1
56	1873	1
56	2088	1
56	964	1
56	1903	1
56	1709	1
56	10780	1
56	7940	1
56	51244	1
56	2794	1
56	1779	1
56	395	1
56	1395	1
56	2339	1
56	2490	1
56	9	1
56	2880	1
56	3095	1
56	4015	1
56	32644	1
56	1919	1
56	2093	1
56	1909	1
56	18860	1
56	1959	1
56	1049	1
56	2657	1
56	3974	1
56	979	1
56	1016	1
56	1265	1
56	47631	1
56	2448	1
56	11232	1
56	1869	1
56	1977	1
56	1755	1
56	5816	1
56	1038	1
56	2685	1
56	1898	1
56	6691	1
56	1061	1
56	2543	1
56	5997	1
56	4194	1
56	1532	1
56	4974	1
56	20006	1
56	965	1
56	4733	1
56	34533	1
56	3433	1
56	483	1
56	6552	1
56	2045	1
56	49425	1
56	1291	1
56	825	1
56	3932	1
56	4229	1
56	22879	1
56	1907	1
56	6803	1
56	51915	1
56	1605	1
56	290	1
56	1876	1
56	48789	1
56	5898	1
56	842	1
56	2695	1
56	8002	1
56	42997	1
56	2835	1
56	1043	1
56	1701	1
56	27793	1
56	2537	1
56	2405	1
56	8012	1
56	4004	1
56	1628	1
56	2850	1
56	36052	1
56	20758	1
56	2716	1
56	3242	1
56	1790	1
56	9902	1
56	3203	1
56	26668	1
56	2788	1
56	3958	1
56	5612	1
56	1806	1
56	6804	1
56	1636	1
56	3526	1
56	1368	1
56	1057	1
56	1234	1
56	3113	1
56	34945	1
56	281	1
56	1279	1
56	3034	1
56	22894	1
56	1819	1
56	7131	1
56	1858	1
56	1465	1
56	952	1
56	4329	1
56	7534	1
56	3116	1
56	41513	1
56	2252	1
56	3106	1
56	11293	1
56	3207	1
56	4340	1
56	36530	1
56	5067	1
56	2684	1
56	12368	1
56	8046	1
56	6643	1
56	49091	1
56	9136	1
56	2510	1
56	26442	1
56	4674	1
56	4794	1
56	2786	1
56	5004	1
56	9170	1
56	22525	1
56	1412	1
56	6381	1
56	2138	1
56	6364	1
56	5704	1
56	3299	1
56	2122	1
56	6690	1
56	40992	1
56	1446	1
56	1568	1
56	6680	1
56	1039	1
56	957	1
56	29760	1
56	3210	1
56	2823	1
56	6722	1
56	1271	1
56	3297	1
56	3051	1
56	2320	1
56	1101	1
56	2881	1
56	5064	1
56	2600	1
56	7415	1
56	8194	1
56	5405	1
56	5534	1
56	3096	1
56	1885	1
56	3376	1
56	8747	1
56	4066	1
56	34173	1
56	14776	1
56	4668	1
56	19486	1
56	10879	1
56	3624	1
56	1875	1
56	20367	1
56	16976	1
56	3157	1
56	3414	1
56	635	1
56	873	1
56	4000	1
56	3296	1
56	1868	1
56	38196	1
56	5373	1
56	18581	1
56	2742	1
56	2646	1
56	795	1
56	954	1
56	1186	1
56	1679	1
56	432	1
56	3221	1
56	1040	1
56	17480	1
56	6781	1
56	10852	1
56	3082	1
56	2278	1
56	32858	1
56	10464	1
56	6015	1
56	2031	1
56	792	1
56	3871	1
56	14659	1
56	1650	1
56	455	1
56	3645	1
56	315	1
56	1805	1
56	18815	1
56	25610	1
56	2337	1
56	2068	1
56	740	1
56	2579	1
56	1972	1
56	3103	1
56	6366	1
56	2717	1
56	3782	1
56	2430	1
56	16379	1
56	1458	1
56	3104	1
56	1918	1
56	1450	1
56	2744	1
56	2957	1
56	1194	1
56	3402	1
56	2251	1
56	1196	1
56	10800	1
56	1714	1
56	2506	1
56	1891	1
56	233	1
56	903	1
56	1526	1
56	1786	1
56	4131	1
56	4980	1
56	8720	1
56	3112	1
56	2827	1
56	3568	1
56	5932	1
56	30198	1
56	5053	1
56	7304	1
56	1635	1
56	3342	1
56	1649	1
56	2697	1
56	39870	1
56	3905	1
56	3304	1
56	3201	1
56	1463	1
56	2461	1
56	2382	1
56	1997	1
56	4557	1
56	51209	1
56	24084	1
56	49212	1
56	27862	1
56	5954	1
56	2338	1
56	3798	1
56	2109	1
56	15779	1
56	18647	1
56	4905	1
56	773	1
56	44329	1
56	2541	1
56	3286	1
56	4101	1
56	30006	1
56	255	1
56	49532	1
56	45123	1
56	10396	1
56	2800	1
56	1053	1
56	4432	1
56	5935	1
56	1796	1
56	3518	1
56	4816	1
56	1047	1
56	1759	1
56	4466	1
56	3354	1
56	19036	1
56	14333	1
56	4105	1
56	1807	1
56	1808	1
56	847	1
56	30574	1
56	2527	1
56	2413	1
56	52195	1
56	16975	1
56	5629	1
56	20892	1
56	1960	1
56	1823	1
56	5919	1
56	5387	1
56	3654	1
56	3070	1
56	3349	1
56	1729	1
56	1247	1
56	2420	1
56	22559	1
56	8088	1
56	3835	1
56	3374	1
56	20860	1
56	3931	1
56	1131	1
56	10193	1
56	3031	1
56	994	1
56	17757	1
56	1013	1
56	41498	1
56	4050	1
56	835	1
56	1659	1
56	902	1
56	3055	1
56	1924	1
56	2110	1
56	4302	1
56	3756	1
56	50049	1
57	22383	1
57	25602	1
57	12865	1
57	38915	1
57	9	1
57	32236	1
58	40435	1
58	9	1
58	46573	1
58	46230	1
58	40972	1
58	31376	1
58	45424	1
59	8063	1
59	22267	1
59	18802	1
59	21758	1
59	38082	1
59	27711	1
59	8081	1
59	45710	1
59	47591	1
59	21534	1
59	9828	1
59	38073	1
59	22536	1
59	13772	1
59	9363	1
59	35957	1
59	5514	1
59	51234	1
59	9	1
59	15578	1
59	5935	1
59	39466	1
59	45863	1
59	40662	1
59	39817	1
59	42764	1
59	4604	1
59	40990	1
59	34951	1
59	40310	1
59	40827	1
59	32936	1
59	29342	1
59	19654	1
59	244	1
59	39223	1
59	6290	1
59	20164	1
59	8346	1
59	33720	1
59	11400	1
59	41750	1
59	24783	1
59	17856	1
59	38015	1
59	50397	1
59	17881	1
59	9426	1
59	8126	1
59	3816	1
59	44915	1
59	45325	1
59	39514	1
59	45852	1
59	10436	1
59	17612	1
59	9175	1
59	21341	1
59	9576	1
59	39609	1
59	40032	1
59	38431	1
59	24186	1
59	2549	1
59	14508	1
59	30442	1
60	19740	1
60	29860	1
60	16826	1
60	17186	1
60	17050	1
60	47383	1
60	13813	1
60	18221	1
60	50537	1
60	3434	1
60	35910	1
60	31412	1
60	20299	1
60	52013	1
60	17384	1
60	5326	1
60	4059	1
60	8679	1
60	2422	1
60	7676	1
60	16923	1
60	51365	1
60	27143	1
60	51052	1
60	1944	1
60	49153	1
60	45636	1
60	5282	1
60	51785	1
60	28196	1
60	19757	1
60	18850	1
60	51590	1
60	39797	1
60	27070	1
60	9866	1
60	12514	1
61	9231	1
61	9294	1
61	38872	1
61	13145	1
61	8517	1
61	11995	1
61	9	1
61	37599	1
61	24848	1
61	10943	1
62	50679	1
62	29666	1
62	23772	1
62	26533	1
62	9	1
62	11636	1
62	36066	1
62	40109	1
62	29483	1
62	18596	1
62	46631	1
62	30853	1
62	6671	1
62	53132	1
62	50515	1
62	38572	1
62	26589	1
62	52172	1
62	28015	1
62	32559	1
62	52716	1
62	25603	1
62	48715	1
62	29492	1
62	53053	1
62	50541	1
62	33341	1
62	41531	1
62	21394	1
62	37504	1
62	14892	1
62	21723	1
62	50545	1
62	35385	1
62	51939	1
62	9590	1
62	34361	1
62	49325	1
62	39315	1
63	37304	1
63	31625	1
63	536	1
63	15415	1
63	7946	1
63	18399	1
63	27209	1
63	41135	1
63	21414	1
63	19959	1
63	39251	1
63	10205	1
63	38236	1
63	3678	1
63	49260	1
63	1414	1
63	2116	1
63	46420	1
63	39420	1
63	23935	1
63	36274	1
63	37121	1
63	34364	1
63	10338	1
63	24643	1
63	37725	1
63	14944	1
63	53186	1
63	34132	1
63	19630	1
63	40742	1
63	34488	1
63	14303	1
63	43836	1
63	33589	1
63	26595	1
63	6237	1
63	21215	1
63	22032	1
63	4223	1
63	12194	1
63	28827	1
63	23518	1
63	48024	1
63	43660	1
63	33831	1
63	23023	1
63	51847	1
63	27544	1
63	3666	1
63	3923	1
63	50354	1
63	36724	1
63	18917	1
63	50023	1
63	19483	1
63	42981	1
63	48956	1
63	52836	1
63	8346	1
63	52717	1
63	49869	1
63	33236	1
63	46502	1
63	44254	1
63	3412	1
63	23317	1
63	5459	1
63	6292	1
63	30085	1
63	27153	1
63	26503	1
63	9	1
63	15011	1
63	47880	1
63	6843	1
63	47862	1
63	40301	1
63	27711	1
63	34993	1
63	39729	1
63	2489	1
63	47630	1
63	26184	1
63	22340	1
63	44729	1
63	49361	1
64	32992	1
64	51683	1
64	16381	1
64	24799	1
64	42840	1
64	9	1
65	11465	1
65	25884	1
65	7136	1
65	34909	1
65	6738	1
65	9	1
66	31029	1
66	44054	1
66	34472	1
66	31826	1
66	9	1
66	31958	1
66	50730	1
66	29391	1
66	34695	1
66	31376	1
66	36682	1
66	38542	1
67	14794	1
67	39951	1
67	2374	1
67	26208	1
67	37242	1
67	5998	1
67	7028	1
67	5594	1
67	30424	1
67	22134	1
67	10	1
67	45639	1
67	38383	1
67	12225	1
67	11042	1
67	48142	1
67	43569	1
67	25542	1
67	3002	1
67	9989	1
67	3905	1
67	3444	1
67	23373	1
67	42919	1
67	3170	1
67	6933	1
67	9392	1
67	13573	1
68	10358	1
68	15893	1
68	34585	1
68	1058	1
68	4596	1
68	10	1
68	10642	1
69	12648	1
69	46556	1
69	35424	1
69	10	1
69	18802	1
69	25266	1
69	43766	1
69	27128	1
70	20643	1
70	13010	1
70	42122	1
70	22929	1
70	11868	1
70	34462	1
70	14039	1
70	38811	1
70	18525	1
70	34942	1
70	53188	1
70	10	1
71	10	1
71	33188	1
71	44441	1
71	46537	1
72	457	1
72	34942	1
72	43196	1
72	23065	1
72	10	1
72	17275	1
73	17646	1
73	2995	1
73	10567	1
73	22961	1
73	34173	1
73	29770	1
73	23947	1
73	34287	1
73	18519	1
73	10205	1
73	10	1
74	10947	1
74	13612	1
74	3341	1
74	29410	1
74	23315	1
74	25350	1
74	35357	1
74	43200	1
74	38140	1
74	37986	1
74	17705	1
74	38751	1
74	10	1
74	31400	1
75	44796	1
75	10	1
75	21964	1
75	1058	1
75	638	1
75	11	1
75	28072	1
75	37050	1
75	617	1
75	19950	1
75	18669	1
75	18596	1
75	7536	1
75	10046	1
76	35092	1
76	35093	1
76	10	1
76	33443	1
77	33555	1
77	26792	1
77	40848	1
77	40852	1
78	45777	1
78	28537	1
78	19483	1
78	12025	1
78	44555	1
78	40112	1
78	40256	1
78	49037	1
78	26542	1
78	28333	1
78	10	1
78	38109	1
78	35891	1
78	2282	1
78	35932	1
78	34473	1
78	30569	1
78	22574	1
78	34194	1
78	16578	1
78	8942	1
78	28343	1
78	42872	1
78	46621	1
79	11723	1
79	9944	1
79	1675	1
79	33422	1
79	13763	1
79	44951	1
79	5115	1
79	19330	1
79	6610	1
79	9230	1
79	14082	1
79	39847	1
79	11537	1
79	37687	1
79	12368	1
79	6603	1
79	21677	1
79	26438	1
79	4059	1
79	13564	1
79	27336	1
79	27064	1
79	43836	1
79	35011	1
79	15631	1
79	28835	1
79	26026	1
79	8174	1
79	21974	1
79	27146	1
79	51549	1
79	25468	1
79	27864	1
79	29236	1
79	10	1
79	14083	1
80	9561	1
80	52037	1
80	12118	1
80	47123	1
80	35820	1
80	44366	1
80	21155	1
80	37771	1
80	8904	1
80	9761	1
80	13827	1
80	7272	1
80	39313	1
80	32891	1
80	9907	1
80	22843	1
80	45851	1
80	12	1
80	29535	1
80	7647	1
80	19988	1
80	33047	1
80	44090	1
80	20168	1
80	15410	1
80	13923	1
80	27243	1
80	10035	1
80	14808	1
80	16420	1
80	28821	1
80	5323	1
80	18992	1
80	23097	1
80	6842	1
80	45507	1
80	6024	1
80	30374	1
80	53093	1
80	26580	1
80	11497	1
80	40372	1
80	20528	1
80	12788	1
80	14801	1
80	31026	1
80	35454	1
80	38379	1
80	33843	1
80	17803	1
80	19908	1
80	23065	1
80	16957	1
80	28632	1
80	20896	1
80	17969	1
80	14304	1
80	49072	1
80	10928	1
80	29516	1
80	27864	1
81	14159	1
81	11927	1
81	27249	1
81	47808	1
81	39214	1
81	45243	1
81	29398	1
81	23248	1
81	12	1
81	4701	1
82	3852	1
82	30770	1
82	25204	1
82	4025	1
82	14659	1
82	4214	1
82	27736	1
82	6143	1
82	44365	1
82	234	1
82	46518	1
82	143	1
82	19805	1
82	3025	1
82	26723	1
82	144	1
82	235	1
82	9845	1
82	35466	1
82	17518	1
82	30714	1
82	450	1
82	19616	1
82	330	1
